0,17
0,17
0,17
0,17
0,17
0,17
0,17
0,17
0,17
0,17
0,17
0,17
0,17
0,17
0,17
0,17
0,17
0,17
0,17
0,17
0,17
0,17
0,17
0,17
0,17
0,17
0,17
6,17
6,17
0,17
6,0
10,17
10,17
10,17
13,17
0,16
6,17
6,19
10,17
0,16
3,17
0,17
3,17
0,17
3,17
0,17
3,0
0,17
3,17
10,3
0,17
3,0
0,17
0,17
0,17
0,17
3,17
11,19
11,19
11,19
11,19
10,13
7,13
10,13
10,13
13,23
2,0
3,0
11,19
3,17
2,17
2,0
11,19
3,17
2,17
2,0
0,17
3,17
2,0
11,19
0,17
3,17
11,23
2,0
13,35
3,17
2,0
13,23
11,23
10,7
2,0
11,19
10,17
13,17
10,17
10,17
2,0
13,11
2,0
2,0
10,17
11,19
13,23
2,0
11,19
13,23
2,0
13,23
13,23
13,23
2,0
13,23
13,23
2,0
3,0
13,23
2,0
3,0
13,23
13,23
13,23
13,23
13,23
2,0
11,19
3,17
13,23
2,0
11,19
3,17
13,23
2,0
3,17
13,23
2,0
3,17
13,23
3,17
13,23
3,17
3,17
11,19
3,17
6,17
11,19
3,17
11,19
3,17
3,17
13,23
11,19
13,23
11,19
3,17
11,19
3,17
11,19
3,17
11,19
11,19
16,17
11,19
16,17
11,19
11,19
0,17
11,19
11,19
0,17
11,19
6,10
0,17
2,17
2,0
11,19
2,17
2,17
2,0
11,19
2,17
11,19
0,17
2,17
11,19
6,10
2,17
11,19
2,17
2,17
2,17
2,0
2,0
2,17
2,17
6,11
2,17
10,11
6,11
6,10
10,11
6,0
6,11
11,19
0,17
0,17
0,17
0,17
0,17
0,17
0,17
0,17
0,17
0,17
0,17
0,17
0,17
11,23
0,17
0,17
0,17
0,17
0,11
6,17
0,43
17,11
0,65
17,11
11,19
0,43
16,17
0,43
0,43
0,43
0,43
3,17
3,17
3,17
3,17
3,17
0,43
3,17
0,43
3,17
3,17
3,17
3,17
16,17
3,23
3,23
0,43
3,23
0,43
3,23
3,23
0,43
3,65
3,65
0,43
3,65
3,0
3,65
0,43
3,65
3,65
0,43
3,65
0,43
0,43
3,65
0,43
3,65
0,43
3,65
3,65
3,65
3,65
2,1
3,65
2,1
3,65
0,43
2,17
3,65
0,43
2,17
2,17
3,65
2,17
3,65
3,65
0,43
3,65
3,65
0,43
2,17
3,65
3,65
3,65
0,43
3,65
0,43
3,65
0,43
3,65
0,43
3,65
2,1
3,65
2,17
11,19
3,65
1,17
2,1
2,17
3,65
2,1
3,65
2,1
3,65
7,66
2,1
3,65
7,66
2,1
13,19
3,65
3,65
3,65
2,23
2,0
3,65
2,0
0,43
0,65
0,43
3,65
3,65
3,65
0,1
3,65
0,1
3,65
0,1
0,1
3,65
2,16
0,1
3,65
0,1
3,65
3,65
3,65
18,11
3,65
3,65
3,65
18,11
2,0
3,65
3,65
3,65
3,65
3,65
3,65
3,65
2,1
13,11
13,11
3,65
13,11
3,65
13,11
3,65
13,11
3,65
13,11
0,1
3,23
13,18
3,23
11,19
2,1
11,19
13,18
13,11
13,11
7,66
13,11
13,19
13,19
7,66
13,19
13,11
13,19
6,2
13,19
6,1
13,11
6,2
13,11
13,19
13,11
2,1
13,11
13,11
13,11
2,1
13,19
13,11
7,23
13,19
7,23
7,23
3,1
13,11
7,23
1,17
13,11
7,23
13,11
7,23
13,18
2,1
13,11
7,23
2,1
3,17
13,11
7,23
13,18
2,1
3,17
13,11
13,18
3,17
13,11
7,23
3,17
13,11
3,17
13,11
13,19
3,17
3,17
3,17
3,17
3,1
1,17
3,0
3,17
2,3
1,17
3,0
0,17
3,17
1,17
2,17
3,0
3,17
2,3
2,17
3,0
3,17
2,3
2,17
2,3
2,17
3,0
3,17
2,3
2,17
3,17
2,17
3,0
11,19
3,17
2,17
2,17
3,0
3,17
1,17
3,17
1,17
1,17
1,17
2,1
2,3
3,1
13,18
2,1
2,17
2,0
18,17
13,19
0,17
2,3
3,1
13,11
1,17
2,17
2,0
0,17
3,17
1,17
0,17
1,17
2,17
0,17
1,17
2,17
0,17
2,17
0,17
2,1
2,17
0,17
1,17
2,1
2,17
0,17
1,17
2,0
1,17
2,0
11,19
1,17
2,0
2,17
0,17
1,17
2,17
0,17
2,17
2,17
16,17
2,17
2,17
2,17
2,17
2,17
16,17
2,17
16,17
16,17
2,13
16,17
16,17
1,17
1,17
1,17
1,16
11,19
6,19
6,11
11,19
6,20
6,11
11,19
6,19
6,11
6,11
7,52
2,0
2,0
0,1
7,52
0,1
0,17
0,17
0,1
0,17
17,11
1,17
0,17
1,17
0,1
0,17
1,17
1,17
1,17
1,17
1,17
18,19
1,17
1,17
1,17
13,20
1,17
19,66
1,17
18,19
1,17
19,66
1,17
18,19
1,17
1,17
19,66
18,19
7,52
13,11
1,17
19,66
6,13
1,17
18,66
1,17
18,11
1,17
11,19
1,17
1,17
11,26
18,11
1,17
11,26
0,13
1,13
6,7
0,17
18,11
1,17
18,19
18,11
1,17
18,19
18,11
19,26
1,17
18,19
18,11
1,17
18,19
13,20
18,11
6,1
2,23
18,19
19,26
6,1
18,19
18,19
6,2
18,26
18,11
19,26
6,2
18,26
11,19
6,2
6,2
1,17
11,44
11,19
18,11
1,17
2,0
13,66
1,17
2,0
11,19
13,66
1,17
2,0
1,17
2,17
2,0
11,19
1,17
2,0
11,19
18,11
1,17
2,0
11,19
1,17
11,19
1,17
2,0
11,19
1,17
2,1
11,19
20,43
18,11
1,17
11,19
20,43
18,11
1,17
18,19
11,19
1,17
11,19
1,17
2,17
11,19
1,17
2,17
18,19
11,19
18,11
1,17
2,1
2,17
18,19
11,19
18,11
1,17
2,17
11,19
2,17
11,19
1,17
2,34
11,19
18,11
1,17
11,19
18,11
18,19
11,19
11,19
18,11
11,19
16,52
11,19
20,43
11,19
1,17
11,19
1,17
1,17
18,11
16,17
11,52
11,19
19,52
11,52
11,19
18,11
11,52
18,11
18,11
18,11
18,11
1,16
18,11
1,16
18,11
20,43
18,11
18,11
18,11
21,17
18,11
22,16
21,17
18,11
22,16
21,17
18,11
22,16
21,17
18,11
22,16
21,17
18,11
21,17
18,11
18,11
22,16
18,11
21,17
18,11
21,17
18,11
20,43
21,17
18,11
20,43
21,17
18,11
18,11
11,19
11,52
18,52
11,19
18,11
11,52
20,43
18,11
11,52
2,17
20,43
21,17
18,11
11,52
2,17
11,19
22,16
21,17
18,11
22,17
21,17
22,17
2,17
19,52
2,17
11,19
19,52
22,16
18,11
2,17
22,16
2,17
22,16
2,17
21,17
2,17
21,17
2,17
11,19
21,17
2,17
21,17
22,17
2,17
21,17
2,16
2,17
2,17
2,17
18,19
11,19
11,19
2,17
13,11
11,19
13,11
11,19
13,11
11,19
11,19
21,17
13,11
22,0
0,17
21,0
21,17
21,17
21,17
11,23
0,17
21,0
21,17
21,17
19,47
0,17
21,17
18,11
19,47
0,17
7,18
18,11
19,26
2,0
1,17
7,19
0,17
11,23
18,23
0,17
11,65
2,17
19,47
0,17
19,47
18,23
19,47
2,0
0,17
19,47
2,0
0,17
19,47
2,0
2,0
19,47
2,0
18,23
0,17
11,23
2,0
11,23
0,17
0,17
11,23
0,17
0,17
0,17
20,40
1,17
2,0
0,17
16,17
2,17
2,0
11,19
11,47
0,17
20,40
2,0
0,17
2,0
2,0
2,0
2,0
2,0
0,17
2,16
2,0
0,17
2,16
0,17
2,16
0,17
2,16
2,0
2,16
2,0
20,40
13,11
2,16
19,47
2,0
18,23
0,17
2,16
18,23
2,16
2,0
18,23
0,17
2,16
18,23
0,17
2,16
18,23
0,17
2,17
18,23
0,17
13,11
2,17
18,23
0,17
2,17
0,17
0,17
0,17
18,11
0,1
18,11
2,17
2,0
2,17
2,0
1,17
2,1
2,17
0,17
2,17
2,0
2,17
2,0
0,17
2,17
19,47
2,17
19,47
2,17
2,17
2,17
2,17
11,47
0,23
2,17
0,17
2,17
0,17
0,17
0,17
0,17
13,11
0,17
19,47
2,0
0,17
16,17
2,16
19,47
0,17
16,17
2,17
16,17
0,16
2,17
2,0
0,17
16,17
0,17
11,67
2,17
2,0
11,67
18,19
0,17
11,67
13,52
20,45
11,67
13,52
0,17
13,11
2,17
2,0
0,17
2,17
2,0
2,17
2,0
18,19
13,19
0,17
13,11
11,23
2,17
2,0
11,19
13,19
13,11
18,11
2,0
13,11
13,23
18,11
2,17
2,0
2,17
13,23
11,23
11,19
11,23
20,45
18,19
7,35
19,23
18,19
13,66
19,23
18,19
13,23
1,17
13,19
13,23
2,1
0,17
18,45
13,18
13,11
18,11
13,11
18,11
11,68
11,68
11,68
7,26
18,11
11,19
13,19
17,20
11,19
18,11
13,18
13,18
13,19
11,19
13,19
18,19
11,19
11,19
7,52
13,11
11,19
13,19
13,11
18,11
11,19
13,11
13,18
11,19
13,11
18,11
13,19
13,11
11,20
13,11
11,19
7,47
11,19
13,11
11,20
18,11
13,19
11,20
11,20
18,11
18,11
13,19
11,20
18,11
11,20
13,19
18,11
11,20
13,19
11,20
13,19
13,11
13,18
7,11
11,19
18,11
11,20
7,18
11,20
18,11
18,11
13,18
13,19
13,19
13,19
13,19
18,19
11,20
13,19
13,19
13,19
13,19
13,18
13,19
13,18
13,19
13,19
13,19
13,18
13,18
13,11
13,19
13,19
13,19
13,19
13,19
13,19
13,18
13,19
13,18
13,18
13,19
13,11
13,19
13,11
13,18
13,11
13,11
13,18
13,11
13,18
18,19
13,19
13,18
13,18
13,18
13,18
13,18
18,19
13,18
13,11
13,18
13,11
13,18
13,11
13,18
13,18
13,18
13,11
11,20
11,20
18,11
11,20
13,19
18,11
13,11
18,11
18,11
13,18
18,11
13,11
18,11
18,11
13,18
11,19
18,11
13,19
13,11
18,11
18,11
11,19
7,19
11,19
18,11
7,18
13,23
18,11
18,20
11,19
13,23
11,19
11,20
18,11
18,11
18,19
18,11
18,65
19,65
13,40
18,19
18,65
19,65
13,40
18,19
18,65
19,65
18,65
19,65
18,19
18,65
18,19
7,11
13,52
18,19
13,52
19,43
20,45
18,19
20,45
18,19
11,23
18,19
11,23
18,19
11,23
18,19
18,19
13,11
11,23
18,45
18,45
11,23
11,23
18,19
11,23
18,19
7,11
11,23
19,45
18,19
7,11
19,45
18,19
18,19
18,45
7,11
18,19
18,45
18,19
18,19
18,45
7,11
11,23
11,23
7,11
7,11
7,11
7,11
11,23
7,11
11,23
11,23
11,23
11,23
18,19
7,23
11,23
7,23
7,23
13,18
11,66
7,20
13,19
11,66
11,66
18,19
18,19
11,26
18,19
11,26
18,19
11,26
18,19
11,26
18,19
11,26
18,19
20,44
11,26
11,26
7,11
11,26
18,41
11,26
18,41
11,26
19,41
18,41
19,41
11,26
19,41
19,41
11,26
20,44
19,41
18,19
19,41
18,19
19,41
18,19
19,41
20,44
18,19
19,41
18,19
11,47
19,41
18,41
19,41
7,11
19,41
7,11
18,19
19,41
7,47
18,19
11,47
19,41
18,19
11,47
19,41
7,47
19,41
11,47
19,41
7,11
11,47
20,44
20,44
18,19
20,44
18,34
18,19
20,44
7,44
7,44
18,11
11,19
20,44
20,44
7,44
20,44
18,52
20,44
18,67
7,44
19,67
18,19
19,67
18,19
19,67
11,68
18,19
7,11
11,68
18,19
20,44
7,11
18,19
20,44
11,68
18,19
18,67
19,67
20,44
7,11
11,68
19,67
20,44
18,19
19,67
20,44
20,44
7,11
11,68
20,44
7,11
11,68
18,19
7,11
11,68
20,44
7,11
20,44
7,11
19,44
20,44
7,11
11,68
19,20
7,68
19,44
20,44
19,20
19,44
20,44
11,68
19,20
7,68
19,44
20,44
19,20
19,44
20,44
7,11
11,68
19,20
20,44
19,20
19,44
20,44
20,44
19,44
19,44
19,44
11,19
18,11
18,11
19,44
20,44
19,20
19,44
20,44
19,20
18,11
20,44
19,20
19,44
20,44
7,11
20,44
19,20
20,44
19,20
19,44
19,44
20,44
7,68
11,19
11,40
11,40
11,40
11,40
7,11
11,40
11,19
23,66
18,11
11,40
11,40
11,40
11,19
11,19
20,45
11,19
11,19
11,19
11,19
11,19
11,19
7,68
20,41
20,41
7,11
11,19
20,65
7,11
11,19
11,19
11,19
11,19
11,19
11,19
18,11
18,11
18,11
18,11
18,11
18,11
24,25
24,25
24,25
24,25
24,25
24,25
24,25
24,25
24,25
24,25
24,25
24,25
24,25
24,25
24,25
24,25
24,25
24,25
24,25
24,25
24,25
24,25
24,25
24,25
25,67
25,67
25,67
25,67
25,52
24,25
24,25
24,41
24,25
25,41
25,40
25,40
25,45
25,45
25,45
25,45
24,25
25,45
25,45
24,25
25,45
24,25
25,45
24,25
24,45
24,45
24,25
25,68
25,68
24,25
25,68
24,68
24,68
24,25
24,25
25,68
24,25
25,47
25,47
25,47
25,47
25,47
24,47
25,47
24,25
24,25
24,25
24,25
25,47
24,25
24,25
24,25
24,47
24,25
24,47
25,47
24,47
24,47
24,25
24,25
24,47
25,47
25,26
26,47
24,47
24,47
24,25
24,25
25,44
25,44
25,44
25,44
25,44
25,44
25,44
25,44
24,25
25,44
24,25
24,25
25,44
24,25
25,44
25,44
25,44
24,25
25,44
24,25
25,44
25,44
24,25
25,66
24,25
25,66
24,25
24,25
25,69
24,25
25,26
25,26
25,26
24,25
25,26
24,25
25,26
25,26
25,66
25,66
24,25
25,66
24,25
25,66
25,66
24,66
25,43
24,43
25,43
25,23
24,23
24,23
25,23
24,25
24,23
25,23
24,23
25,23
24,25
24,23
25,23
24,25
24,23
25,23
24,23
24,23
24,23
24,23
25,65
25,65
25,65
25,65
25,65
25,65
25,65
25,65
24,25
25,65
25,65
24,25
24,25
24,25
24,25
24,25
24,40
24,40
24,44
24,65
24,65
24,26
25,65
25,65
25,65
25,65
24,65
24,25
24,25
25,23
25,66
24,25
25,66
24,25
25,66
24,66
25,66
24,66
24,25
25,66
24,25
25,26
24,25
24,25
25,44
24,25
25,44
25,44
25,44
25,44
25,44
25,44
25,44
24,25
25,44
24,25
25,44
24,44
25,44
24,44
25,68
25,45
25,45
24,45
24,45
24,25
24,25
24,25
25,41
25,41
25,41
25,41
25,41
25,41
24,25
25,41
25,52
25,52
25,52
25,52
24,25
25,52
25,52
25,52
24,25
25,52
25,52
25,52
25,52
25,52
25,52
25,52
25,52
25,52
24,25
25,52
24,25
25,52
25,52
25,52
25,52
25,52
24,25
25,52
24,25
24,52
5,25
5,25
10,14
10,8
5,10
5,10
5,10
5,10
5,10
5,10
5,10
5,10
5,10
5,10
5,10
8,14
5,10
5,10
5,10
8,14
5,10
8,14
5,10
8,14
5,10
8,14
5,10
8,14
5,10
8,14
5,10
5,10
8,14
27,29
5,10
27,29
5,10
27,29
10,8
5,10
27,29
5,10
8,14
5,10
10,29
10,29
5,10
14,29
10,29
10,29
27,29
10,27
10,29
27,29
10,29
5,65
10,27
10,29
10,29
10,29
10,29
10,27
10,29
10,27
10,29
10,29
10,29
10,29
10,29
10,29
5,52
5,52
10,29
27,14
27,14
14,29
27,14
10,29
5,8
5,8
5,8
10,29
5,8
10,29
5,8
10,29
5,8
10,29
27,29
5,27
10,29
5,27
5,27
27,28
10,29
5,27
5,27
27,28
5,27
27,28
5,27
27,28
10,29
5,28
5,27
10,29
10,28
10,29
28,29
10,29
27,28
10,29
10,29
27,35
8,14
10,29
27,35
27,65
5,10
5,10
5,10
5,10
5,10
28,66
10,29
28,66
8,14
5,28
28,66
5,28
5,28
28,66
8,14
28,66
10,29
5,28
28,66
8,14
10,29
5,27
8,14
10,29
28,66
10,29
28,66
27,45
10,28
10,29
5,28
28,66
27,45
10,28
10,29
28,29
28,66
5,29
10,28
10,29
5,28
28,29
28,66
27,40
5,29
10,28
10,29
27,47
28,29
28,66
5,29
10,28
10,29
28,29
27,68
10,27
28,66
28,66
8,29
14,24
28,66
8,14
5,28
28,66
10,29
28,66
29,52
28,66
27,34
29,67
28,66
28,66
8,14
5,28
10,27
27,52
8,14
10,27
8,14
27,29
29,67
28,66
8,14
10,29
28,66
28,23
8,14
10,29
10,29
28,66
10,29
5,28
28,66
8,14
10,29
10,52
28,66
27,8
28,66
28,23
28,66
10,29
27,28
28,66
10,29
28,66
10,29
28,66
10,29
28,66
28,23
10,29
10,52
28,66
10,29
28,66
28,23
10,29
28,66
28,66
10,29
27,8
28,66
28,66
10,29
28,66
10,29
28,66
28,66
10,29
14,44
28,66
28,23
10,29
14,44
28,66
14,44
28,66
10,29
14,44
28,66
10,29
28,66
10,29
14,44
8,34
28,66
10,29
14,44
29,67
28,66
28,23
14,44
10,52
28,66
29,67
28,66
10,29
10,29
8,34
10,29
5,28
8,34
8,34
10,29
8,34
29,52
8,34
10,27
29,52
28,44
29,52
14,44
28,44
29,52
14,44
10,27
14,28
29,52
14,44
29,52
14,44
28,44
14,44
28,44
14,44
28,44
5,28
14,44
5,28
14,44
10,27
29,52
10,27
28,44
29,52
5,44
10,67
10,29
5,28
29,52
10,52
10,29
29,52
10,52
29,52
5,28
29,52
10,67
29,52
10,29
29,52
10,52
14,45
10,29
10,52
10,29
10,52
14,45
10,29
10,52
10,29
5,28
14,45
10,29
10,52
14,45
10,29
10,29
28,44
8,29
10,8
10,29
28,44
5,28
10,8
10,29
10,29
28,44
10,52
5,44
28,44
10,29
10,29
10,29
10,52
10,29
28,44
10,52
28,45
10,29
28,44
10,52
5,44
10,29
28,44
5,28
10,52
14,45
10,29
28,44
5,44
10,52
10,52
14,45
10,29
10,29
29,52
8,41
28,44
29,52
14,45
28,44
14,45
28,44
29,52
10,29
28,44
5,28
29,52
10,52
10,29
10,52
14,45
14,45
5,28
14,45
5,28
10,52
5,28
10,52
10,29
29,52
8,34
10,52
29,52
8,34
27,28
8,34
27,28
5,10
10,29
27,28
10,29
5,28
10,52
14,40
5,8
8,28
10,29
5,28
10,52
27,28
27,8
5,8
8,28
10,29
28,41
5,28
10,52
5,27
27,28
27,8
5,8
8,28
10,29
5,28
10,52
27,28
10,29
27,41
27,28
10,29
29,52
27,41
28,41
29,52
10,52
27,41
27,28
10,29
28,41
10,52
27,41
27,28
8,69
10,29
10,52
27,41
10,29
10,52
27,28
10,29
10,52
27,28
10,29
5,28
29,52
10,52
5,27
27,28
14,40
10,29
5,28
10,52
5,27
27,28
10,29
5,28
10,52
5,27
27,28
14,40
10,29
10,52
28,34
5,27
27,28
10,29
10,52
28,34
5,27
10,29
29,52
5,27
10,29
29,52
10,52
27,41
28,34
27,28
10,29
29,52
10,52
27,41
28,34
27,28
28,52
10,28
10,29
29,52
27,28
10,29
29,52
27,28
14,40
10,52
27,28
10,52
27,28
10,28
10,52
28,29
10,29
10,52
28,52
10,29
28,52
10,29
28,67
28,52
10,29
27,23
10,29
5,23
23,66
27,23
10,29
5,27
28,61
23,66
27,23
28,61
8,28
10,29
10,68
27,28
10,29
27,28
27,8
8,28
5,28
27,28
10,29
10,68
27,28
27,8
8,28
10,29
27,28
8,28
27,28
27,23
5,29
10,29
5,10
27,23
5,29
8,28
10,29
27,23
8,28
10,29
28,65
27,23
8,28
10,29
28,65
5,68
28,43
27,23
10,47
10,29
8,43
5,68
28,43
27,23
10,47
8,28
10,29
27,23
8,28
27,23
27,23
10,28
27,23
5,8
29,35
27,28
27,23
8,28
5,28
27,28
27,23
10,29
8,43
27,28
14,40
8,28
10,29
28,43
8,28
8,28
27,28
14,29
14,40
8,28
14,29
27,28
14,40
8,28
8,43
5,27
14,40
28,45
5,27
10,27
5,10
14,40
5,28
8,43
14,40
5,28
28,47
29,35
28,26
27,28
14,40
27,28
27,28
14,40
10,29
8,43
27,28
14,40
10,29
27,28
14,40
27,28
27,28
5,29
8,28
28,45
29,35
28,45
27,47
14,28
10,8
14,28
28,40
10,28
5,28
5,27
27,28
10,27
8,14
5,28
5,27
27,28
10,27
14,28
5,28
5,27
27,28
10,35
10,29
5,28
5,27
27,28
14,28
10,35
5,28
5,27
27,28
14,28
5,27
29,35
27,28
5,8
27,8
10,35
5,28
14,28
5,28
29,35
5,8
8,61
10,35
5,28
27,14
5,28
10,29
5,28
10,29
8,65
10,35
28,34
10,35
10,29
28,67
5,27
28,52
10,29
28,67
5,27
28,52
10,29
5,27
10,29
10,8
28,52
10,29
5,27
5,27
10,35
10,29
8,29
10,29
8,29
5,28
5,10
5,8
5,29
8,28
5,29
5,29
29,66
5,29
8,28
10,66
10,29
5,10
5,29
10,66
10,29
27,47
5,66
27,28
5,10
10,66
5,29
27,45
10,66
10,29
27,28
10,29
27,28
10,27
10,66
10,29
5,27
10,27
10,29
8,65
5,28
27,28
10,66
5,28
27,28
29,66
10,66
10,29
5,28
27,28
29,66
10,66
10,29
5,28
5,27
27,28
29,66
10,66
5,28
5,27
27,28
8,65
29,66
8,65
29,66
5,66
8,35
5,29
10,29
5,66
8,35
5,66
5,66
5,29
5,66
10,29
5,66
5,66
27,28
5,66
27,28
5,66
27,28
10,28
10,29
5,66
27,29
27,28
10,66
10,28
10,29
5,66
5,10
10,66
5,66
27,28
5,10
5,66
6,28
5,66
6,28
5,66
6,28
5,66
6,28
5,66
6,28
27,28
6,27
10,29
5,66
6,28
27,28
6,27
5,66
23,66
10,29
5,23
5,66
27,28
23,66
8,40
10,29
27,28
0,8
10,29
5,28
5,27
27,28
10,29
27,28
10,0
6,14
23,66
6,8
27,28
29,23
6,8
10,0
29,23
6,8
10,0
29,23
6,5
27,28
10,0
6,5
27,28
10,0
6,5
29,23
23,66
6,5
27,28
10,0
29,23
5,28
6,10
27,28
29,23
23,66
5,28
6,10
10,0
29,23
23,66
6,0
5,28
6,10
27,28
10,0
29,23
5,28
5,27
6,10
27,28
29,23
23,66
10,29
5,28
6,10
27,28
29,23
6,0
10,29
5,27
27,28
10,29
5,27
27,28
10,29
10,23
5,27
27,28
29,23
10,29
10,23
2,0
5,27
27,28
29,23
10,29
2,0
27,28
10,29
27,28
10,29
27,28
29,23
8,14
10,29
10,23
27,28
29,23
10,29
10,23
6,28
5,27
27,28
29,23
10,29
10,23
29,23
10,29
10,23
6,28
10,29
10,23
6,28
27,28
29,23
8,29
6,28
27,28
10,8
10,29
8,29
6,28
27,28
10,8
10,29
5,28
6,28
27,28
10,29
10,29
2,17
27,28
0,17
10,29
0,17
10,66
10,29
2,22
22,0
2,0
10,29
2,22
22,0
2,0
6,28
27,28
10,29
30,36
2,22
22,0
2,0
6,28
27,28
10,29
30,36
29,26
2,8
6,28
5,27
27,28
6,27
10,29
29,26
6,28
5,27
27,28
10,29
30,36
29,26
8,17
14,17
5,27
10,29
30,36
8,17
14,17
27,28
10,26
10,29
30,36
8,17
2,0
5,27
27,28
6,27
10,26
10,29
30,36
8,17
2,0
5,27
30,36
17,30
8,17
2,0
5,27
10,26
30,36
17,30
8,17
2,0
17,36
5,27
27,28
29,66
8,14
2,0
0,17
29,66
8,14
2,17
2,0
0,17
5,28
2,17
2,0
27,28
0,17
10,26
5,28
2,17
27,28
0,17
8,14
10,29
2,22
5,28
2,17
28,30
5,27
0,17
10,29
2,17
28,30
5,27
10,29
2,17
5,27
6,27
10,29
2,17
2,0
5,27
10,47
5,30
10,29
5,28
2,17
28,30
0,17
10,47
10,29
5,28
2,17
27,28
10,47
8,14
10,29
2,17
5,27
27,28
0,17
10,47
8,14
10,29
28,41
5,28
2,17
5,27
10,47
29,47
5,28
5,27
27,28
0,17
10,47
29,47
10,29
2,17
27,28
10,47
29,47
10,29
5,28
6,8
2,17
6,36
10,47
8,14
29,47
10,29
27,67
2,17
6,36
0,17
27,52
10,47
27,67
6,8
2,17
6,36
0,17
10,47
10,29
28,41
6,36
5,27
10,47
10,29
6,8
2,17
6,36
0,17
10,47
8,14
28,41
2,17
6,30
0,17
29,47
28,41
2,17
6,30
29,47
2,17
6,30
5,27
2,28
28,41
27,67
2,17
6,30
10,29
28,41
27,67
2,17
10,29
28,41
2,17
28,41
27,67
2,17
6,0
28,41
27,67
2,17
10,47
28,41
27,67
2,17
10,47
28,41
2,36
27,67
2,17
6,0
10,47
28,41
2,36
2,17
10,47
28,41
2,17
2,36
2,17
28,41
2,36
2,17
27,67
2,17
28,41
27,67
2,17
27,67
2,17
10,47
28,41
2,17
10,29
28,41
27,67
2,17
8,14
28,41
6,1
27,67
2,17
1,17
2,1
10,29
28,41
27,67
0,1
2,17
6,0
10,47
28,41
2,36
27,67
0,1
6,0
10,47
28,41
2,36
27,67
28,34
16,17
6,0
10,47
2,16
28,41
27,67
2,17
6,0
10,47
10,29
28,41
27,67
2,17
6,0
10,29
28,41
27,67
2,17
6,0
10,29
28,41
27,67
2,17
10,29
28,41
27,67
2,17
5,27
10,29
28,41
0,1
2,17
27,52
6,0
10,29
28,41
2,17
6,0
2,17
5,27
6,0
10,29
28,41
6,0
10,29
31,32
5,27
6,0
10,29
10,29
2,17
5,27
27,52
10,29
28,41
2,17
5,27
28,41
2,17
28,30
10,29
28,41
2,17
28,30
29,68
10,29
28,41
30,41
2,17
28,30
10,29
28,41
6,0
10,29
28,41
10,68
2,17
5,27
27,52
28,41
10,68
0,1
2,17
5,27
27,52
10,29
28,41
6,1
0,1
2,17
28,41
5,27
27,52
28,41
2,17
27,52
6,0
10,29
28,41
